Account,Security,Order ID,Trade Date,Trade Time,Side,Liquidity,Route,Quantity,Price,Lime Fee,ECN Fee,ACT Fee,SEC Fee,NASD Fee,Rounded Order Commission
MRTTRADING1,GDX,'35416628529831',9/18/2014,16:00:00,2,Closing-Auction,ARCA,100,23.13,0.08,0.1,0,0.05,0.02,0.25
MRTTRADING1,GDX,'35442398333607',9/18/2014,16:00:00,2,Closing-Auction,ARCA,100,23.13,0.08,0.1,0,0.05,0.02,0.25
MRTTRADING1,GDX,'35459578202791',9/18/2014,16:00:00,2,Closing-Auction,ARCA,100,23.13,0.08,0.1,0,0.05,0.02,0.25
MRTTRADING1,LQD,'35493937941159',9/18/2014,16:00:00,2,Closing-Auction,ARCA,100,117.53,0.08,0.1,0,0.26,0.02,0.46
MRTTRADING1,RSX,'35536887614119',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'35554067483303',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'35571247352487',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,SPY,'35657146698407',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,SPY,'35674326567591',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,SPY,'35700096371367',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,LQD,'35785995717287',9/18/2014,16:00:00,2,Closing-Auction,ARCA,100,117.53,0.08,0.1,0,0.26,0.02,0.46
MRTTRADING1,RSX,'35820355455655',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'35846125259431',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'35863305128615',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,SPY,'35957794409127',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,SPY,'35974974278311',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,SPY,'35992154147495',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,LQD,'36086643428007',9/18/2014,16:00:00,2,Closing-Auction,ARCA,100,117.53,0.08,0.1,0,0.26,0.02,0.46
MRTTRADING1,RSX,'36121003166375',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'36138183035559',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'36155362904743',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,SPY,'36241262250663',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,SPY,'36267032054439',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,SPY,'36284211923623',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,LQD,'36378701204135',9/18/2014,16:00:00,2,Closing-Auction,ARCA,100,117.53,0.08,0.1,0,0.26,0.02,0.46
MRTTRADING1,RSX,'36404471007911',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'36430240811687',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'36447420680871',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,SPY,'36533320026791',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,SPY,'36559089830567',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,SPY,'36576269699751',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,LQD,'36662169045671',9/18/2014,16:00:00,2,Closing-Auction,ARCA,100,117.53,0.08,0.1,0,0.26,0.02,0.46
MRTTRADING1,RSX,'36696528784039',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'36722298587815',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'36739478456999',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,SPY,'36825377802919',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,SPY,'36851147606695',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,SPY,'36868327475879',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,LQD,'36954226821799',9/18/2014,16:00:00,2,Closing-Auction,ARCA,100,117.53,0.08,0.1,0,0.26,0.02,0.46
MRTTRADING1,RSX,'36997176494759',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'37014356363943',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'37031536233127',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,SPY,'37134615448231',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,SPY,'37151795317415',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,RSX,'37272054401703',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'37289234270887',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'37306414140071',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,SPY,'37409493355175',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,RSX,'37538342374055',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'37555522243239',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'37572702112423',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,SPY,'37675781327527',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,RSX,'37796040411815',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'37821810215591',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'37838990084775',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,SPY,'37942069299879',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,RSX,'38062328384167',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'38079508253351',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'38096688122535',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,SPY,'38208357272231',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,RSX,'38337206291111',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'38354386160295',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'38371566029479',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,SPY,'38474645244583',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,RSX,'38603494263463',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'38620674132647',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'38629264067239',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,SPY,'38740933216935',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,RSX,'38861192301223',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'38886962104999',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'38904141974183',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,SPY,'39007221189287',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,XLI,'39041580927655',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,54.74,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'39136070208167',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'39161840011943',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'39179019881127',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,TLT,'39247739357863',9/18/2014,16:00:00,2,Closing-Auction,ARCA,100,113.18,0.08,0.1,0,0.25,0.02,0.45
MRTTRADING1,SPY,'39290689030823',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,XLI,'39325048769191',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,54.74,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'39419538049703',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'39445307853479',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'39462487722663',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,SPY,'39565566937767',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,RSX,'39685826022055',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'39711595825831',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'39728775695015',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,SPY,'39814675040935',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,SPY,'39840444844711',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,RSX,'39969293863591',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'39986473732775',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'40003653601959',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,SPY,'40098142882471',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,SPY,'40115322751655',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,SPY,'40123912686247',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,RSX,'40244171770535',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'40269941574311',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'40287121443495',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,SPY,'40381610724007',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,SPY,'40398790593191',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,SPY,'40415970462375',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,RSX,'40527639612071',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'40553409415847',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'40561999350439',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,SPY,'40673668500135',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,SPY,'40690848369319',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,RSX,'40802517519015',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'40828287322791',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'40845467191975',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,SPY,'40948546407079',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,SPY,'40965726276263',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,RSX,'41085985360551',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'41103165229735',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'41120345098919',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,SPY,'41206244444839',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,SPY,'41232014248615',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,RSX,'41360863267495',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'41378043136679',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,SPY,'41489712286375',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,RSX,'41609971370663',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'41635741174439',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,SPY,'41747410324135',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,RSX,'41867669408423',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'41893439212199',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,SPY,'42005108361895',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,RSX,'42133957380775',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'42151137249959',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,SPY,'42262806399655',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,RSX,'42383065483943',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'42408835287719',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,SPY,'42520504437415',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,RSX,'42640763521703',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'42666533325479',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,SPY,'42778202475175',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,RSX,'42898461559463',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'42924231363239',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,SPY,'43035900512935',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,RSX,'43164749531815',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'43181929400999',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,SPY,'43293598550695',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,RSX,'43413857634983',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'43439627438759',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,SPY,'43551296588455',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,RSX,'43671555672743',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'43697325476519',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,SPY,'43791814757031',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,SPY,'43808994626215',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,RSX,'43946433579687',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'43963613448871',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,SPY,'44075282598567',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,RSX,'44195541682855',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'44221311486631',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,SPY,'44315800767143',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,SPY,'44341570570919',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,RSX,'44470419589799',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'44487599458983',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,SPY,'44582088739495',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,SPY,'44607858543271',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,RSX,'44736707562151',9/18/2014,16:00:00,1,Closing-Auction,ARCA,44,23.67,0.0352,0.044,0,0,0,0.08
MRTTRADING1,RSX,'44753887431335',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,SPY,'44848376711847',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,SPY,'44874146515623',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,RSX,'44994405599911',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'45020175403687',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,SPY,'45123254618791',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,SPY,'45140434487975',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,RSX,'45277873441447',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,SPY,'45389542591143',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,RSX,'45526981544615',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,SPY,'45638650694311',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,SPY,'45655830563495',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,RSX,'45784679582375',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,SPY,'45896348732071',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,SPY,'45913528601255',9/18/2014,16:00:00,3,Closing-Auction,ARCA,100,201.82,0.08,0.1,0,0.45,0.02,0.65
MRTTRADING1,RSX,'46042377620135',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'46257125984935',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'46471874349735',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'46678032779943',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'46901371079335',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'47116119444135',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'47330867808935',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'47545616173735',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'47760364538535',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'47975112903335',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,RSX,'48189861268135',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,GDX,'48310120352423',9/18/2014,16:00:00,2,Closing-Auction,ARCA,100,23.13,0.08,0.1,0,0.05,0.02,0.25
MRTTRADING1,RSX,'48413199567527',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
MRTTRADING1,GDX,'48542048586407',9/18/2014,16:00:00,2,Closing-Auction,ARCA,100,23.13,0.08,0.1,0,0.05,0.02,0.25
MRTTRADING1,RSX,'48627947932327',9/18/2014,16:00:00,1,Closing-Auction,ARCA,100,23.67,0.08,0.1,0,0,0,0.18
